0 0 0.020495034230407327
0 1 0.035171911178622395
0 2 0.024624051642604172
0 3 0.011383631324861199
0 4 0.009322726895334199

1 0 0.05079864978324622
1 1 0.04388440231559798
1 2 0.02432084125757683
1 3 0.037506277090869844
1 4 0.02622148976661265

2 0 0.030952015600632876
2 1 0.028641004537348635
2 2 0.0493595055595506
2 3 0.03335646752384491
2 4 0.022834030576632358

3 0 0.012929549280670471
3 1 0.021066043991595507
3 2 0.02792038161715027
3 3 0.025954410593840294
3 4 0.026358894247096032

4 0 0.018173095944803208
4 1 0.012179840094177052
4 2 0.018467963178409263
4 3 0.026915953669231385
4 4 0.04110691952519119

