0 0 0.012192587775643915
0 1 0.016991317446809262
0 2 0.01284912358096335
0 3 0.00978790275985375
0 4 0.009684656775789335

1 0 0.03536963410442695
1 1 0.04952434485312551
1 2 0.021625461915391497
1 3 0.01460734917782247
1 4 0.014970238989917561

2 0 0.09684384253341705
2 1 0.03589716591523029
2 2 0.05874627688899636
2 3 0.04258282983209938
2 4 0.02809839742258191

3 0 0.031459085119422525
3 1 0.05570567585527897
3 2 0.0656400706502609
3 3 0.06258168222848326
3 4 0.04968777217436582

4 0 0.02370560256531462
4 1 0.039969162666238844
4 2 0.030681134754559025
4 3 0.03571556953829713
4 4 0.05881335097365081

