0 0 0.015484481467865407
0 1 0.028245037014130503
0 2 0.023993750248337165
0 3 0.015620577236404642
0 4 0.013026021217228845

1 0 0.052126127120573074
1 1 0.07459200487937778
1 2 0.031086412142030895
1 3 0.02215940637688618
1 4 0.023131233610911295

2 0 0.13611548324115574
2 1 0.04909139504889026
2 2 0.06233723150216974
2 3 0.04893794399686158
2 4 0.042680163751356304

3 0 0.04827053257031366
3 1 0.05722262291237712
3 2 0.0684990850277245
3 3 0.08633817359805107
3 4 0.0910304143326357

4 0 0.03305136482231319
4 1 0.03735736547969282
4 2 0.03932857993640937
4 3 0.05086041273898445
4 4 0.08217871468514204

