0 0 0.009603060796507634
0 1 0.011187254742253572
0 2 0.008472079774946906
0 3 0.0064168520184466615
0 4 0.005158610889338888

1 0 0.024905655562179163
1 1 0.02787251747213304
1 2 0.02175475246622227
1 3 0.01512615307001397
1 4 0.011889560206327587

2 0 0.044432485912693664
2 1 0.031019925139844418
2 2 0.03087153419619426
2 3 0.023040884756483138
2 4 0.019342939456691965

3 0 0.023973623843630776
3 1 0.026057810347992927
3 2 0.026787145965499803
3 3 0.025956232158932835
3 4 0.024411689839325845

4 0 0.012182855047285557
4 1 0.01687195443082601
4 2 0.020128107717027888
4 3 0.024740703142015263
4 4 0.0519181553972885

