0 0 0.012246352111105807
0 1 0.01740152286947705
0 2 0.02050596714252606
0 3 0.01854084135266021
0 4 0.006843484356068075

1 0 0.02169707475695759
1 1 0.04840045055607334
1 2 0.024674997781403363
1 3 0.02453933918150142
1 4 0.02329191190074198

2 0 0.01999009514474892
2 1 0.09166561823803931
2 2 0.03276410530816065
2 3 0.05586711474461481
2 4 0.051588225964223966

3 0 0.012536233552964404
3 1 0.11276176036335528
3 2 0.032595510536339134
3 3 0.03344996407395229
3 4 0.04031308152480051

4 0 0.010484946746146306
4 1 0.038972289592493325
4 2 0.02687324903672561
4 3 0.03186348790768534
4 4 0.018526585277868435

