0 0 0.020487240457441658
0 1 0.035841977572999895
0 2 0.020750363124534488
0 3 0.012451333794160746
0 4 0.007164664115407504

1 0 0.03127337776822969
1 1 0.03295306797372177
1 2 0.02359084549243562
1 3 0.03461200901074335
1 4 0.020270551554858685

2 0 0.01995382469613105
2 1 0.027450085428426974
2 2 0.05239947576774284
2 3 0.048653057863703
2 4 0.0332452027942054

3 0 0.014007528487127274
3 1 0.029302716779056937
3 2 0.0518635791959241
3 3 0.061104845721274614
3 4 0.055303631350398064

4 0 0.0154554009786807
4 1 0.024187846516724676
4 2 0.04377786145778373
4 3 0.04366919700987637
4 4 0.03689318057149649

