0 0 0.03785234611336542
0 1 0.0638604628274317
0 2 0.06377386845056536
0 3 0.04663474818291148
0 4 0.01522255426404183

1 0 0.049046566958456855
1 1 0.0549543244693243
1 2 0.024271536950943785
1 3 0.021415781574559173
1 4 0.050444989627106696

2 0 0.047773287134670966
2 1 0.06748893303651703
2 2 0.027287970027809413
2 3 0.05436188359594296
2 4 0.11180582941591016

3 0 0.06872472880513045
3 1 0.10085662142169442
3 2 0.02717271157192323
3 3 0.039671573621188186
3 4 0.11990911448595343

4 0 0.05845289342347401
4 1 0.041000267934458864
4 2 0.00796342449051313
4 3 0.030381603938745925
4 4 0.043617957682544395

