0 0 0.005720119865145534
0 1 0.009498415107373148
0 2 0.009709862628369592
0 3 0.006384638851159252
0 4 0.004939359874697402

1 0 0.016991519427392632
1 1 0.02537774053052999
1 2 0.014859264105325565
1 3 0.012322717549977824
1 4 0.010287918150424957

2 0 0.0463748901092913
2 1 0.020022819109726697
2 2 0.038697201904142275
2 3 0.029792719607939944
2 4 0.016251148728770204

3 0 0.01922503361129202
3 1 0.03543204488232732
3 2 0.04199155472451821
3 3 0.03825866151601076
3 4 0.0305206845223438

4 0 0.015728079539258033
4 1 0.02677851711632684
4 2 0.019771458173636347
4 3 0.020631302293622866
4 4 0.040531356586143374

