0 0 0.007931181811727583
0 1 0.015022266627056524
0 2 0.013055088900728151
0 3 0.008569440542487428
0 4 0.00680589192052139

1 0 0.02471537666860968
1 1 0.037835202645510435
1 2 0.018426214868668467
1 3 0.013726089862757362
1 4 0.012916952546220273

2 0 0.06401619125972502
2 1 0.02855039303540252
2 2 0.047971906285965815
2 3 0.037618044996634126
2 4 0.02428107308514882

3 0 0.03666544263251126
3 1 0.04297329467954114
3 2 0.05379268550314009
3 3 0.05372078123036772
3 4 0.047572909330483526

4 0 0.028688586375210434
4 1 0.03352868719957769
4 2 0.03029476953088306
4 3 0.04495354898972437
4 4 0.06999551865737885

