0 0 0.013477318047080189
0 1 0.024713359773159027
0 2 0.02471406542463228
0 3 0.017518298933282495
0 4 0.015526503964792937

1 0 0.033177768578752875
1 1 0.03698856587288901
1 2 0.04031073322403245
1 3 0.05672671605134383
1 4 0.04053353553172201

2 0 0.029583247436676174
2 1 0.041130280413199216
2 2 0.07278487662551925
2 3 0.06437678978545591
2 4 0.046308730670716614

3 0 0.016621254064375535
3 1 0.030678737501148134
3 2 0.05388466297881678
3 3 0.05432577308965847
3 4 0.0449775691376999

4 0 0.01309179438976571
4 1 0.01692315872060135
4 2 0.03479326650267467
4 3 0.03890703577781096
4 4 0.04240850731730461

