0 0 0.01379377522971481
0 1 0.02381694913492538
0 2 0.01720167836174369
0 3 0.011824401546618901
0 4 0.009167870273813605

1 0 0.023466625716537237
1 1 0.024808163463603705
1 2 0.02654667029855773
1 3 0.057386698899790645
1 4 0.02887198142707348

2 0 0.025660205516032875
2 1 0.04572892776923254
2 2 0.078188466723077
2 3 0.05239340910338797
2 4 0.031459906458621845

3 0 0.009675752837210894
3 1 0.02515634655719623
3 2 0.04626956503489055
3 3 0.04220516805071384
3 4 0.033643665025010705

4 0 0.011635353148449212
4 1 0.01703137025469914
4 2 0.028727873985189945
4 3 0.02860386174870655
4 4 0.027949652168899775

