0 0 0.00766855911933817
0 1 0.012587406439706683
0 2 0.014729525297298096
0 3 0.013350285909837112
0 4 0.006111405193223618

1 0 0.010333360958611593
1 1 0.019496218068525195
1 2 0.013366190803935751
1 3 0.012035896637826227
1 4 0.008818035552394576

2 0 0.01125768408019212
2 1 0.03334318383713253
2 2 0.01711909565347014
2 3 0.016976713508483954
2 4 0.01432959824160207

3 0 0.007331444016017485
3 1 0.044998911587754264
3 2 0.017133449005996226
3 3 0.011633755319053307
3 4 0.016871929459739476

4 0 0.00888455037784297
4 1 0.023128526576329023
4 2 0.016589246137300506
4 3 0.016737489844672382
4 4 0.008248930826084688

