0 0 0.019412061636103317
0 1 0.030670582607854158
0 2 0.022142764617456123
0 3 0.014157322410028428
0 4 0.011064994672778994

1 0 0.05204813682939857
1 1 0.0686618642648682
1 2 0.03237110824557021
1 3 0.02455701248254627
1 4 0.026272340735886246

2 0 0.11918707226868719
2 1 0.049761846428737044
2 2 0.07119304494699463
2 3 0.05285315684159286
2 4 0.03760155139025301

3 0 0.04155060966149904
3 1 0.06158917531138286
3 2 0.07328144361963496
3 3 0.06717878230847418
3 4 0.057636457844637334

4 0 0.03162621660158038
4 1 0.04207476682495326
4 2 0.03680913336575031
4 3 0.043485417671035975
4 4 0.07194334617815912

