0 0 0.013722436313400976
0 1 0.023170380969531834
0 2 0.013166401186026633
0 3 0.01107203341962304
0 4 0.011627107684034854

1 0 0.040812945109792054
1 1 0.05741931789088994
1 2 0.024135351137374528
1 3 0.015611697861459106
1 4 0.015111691638594493

2 0 0.10637937614228576
2 1 0.03887928414042108
2 2 0.05475478328298777
2 3 0.03608693624846637
2 4 0.025527778721880168

3 0 0.033524204802233726
3 1 0.04849871771875769
3 2 0.05244794278405607
3 3 0.051344965875614434
3 4 0.04571146587841213

4 0 0.025934654870070517
4 1 0.032606696360744536
4 2 0.025851406011497602
4 3 0.030362188816070557
4 4 0.05800229264423251

