0 0 0.009010130015667528
0 1 0.017970151675399393
0 2 0.014156887351418845
0 3 0.010015230829594657
0 4 0.008964832151832525

1 0 0.029693722797674127
1 1 0.04052088217576966
1 2 0.018395056016743183
1 3 0.013991052779601887
1 4 0.01508308392658364

2 0 0.06896660348866135
2 1 0.02957806590711698
2 2 0.04065719971549697
2 3 0.030775428953347728
2 4 0.023147673025960103

3 0 0.027461002784548327
3 1 0.03599157970165834
3 2 0.039656988461501896
3 3 0.04376721548032947
3 4 0.04437445936491713

4 0 0.01617880305275321
4 1 0.023649676237255335
4 2 0.019867678551236168
4 3 0.02338448200316634
4 4 0.04586278332863003

